segundo,dado1,dado2
-23.50000E-03,-2.33045245E+00,-15.15760064E+00
-23.47650E-03,-2.20582934E+00,-15.33046496E+00
-23.45300E-03,-2.33045245E+00,-15.15760064E+00
-23.42950E-03,-2.33045245E+00,-15.33046496E+00
-23.40600E-03,-2.33045245E+00,-15.15760064E+00
-23.38250E-03,-2.33045245E+00,-15.24403280E+00
-23.35900E-03,-2.33045245E+00,-15.33046496E+00
-23.33550E-03,-2.45507556E+00,-15.33046496E+00
-23.31200E-03,-2.45507556E+00,-15.15760064E+00
-23.28850E-03,-2.45507556E+00,-15.33046496E+00
-23.26500E-03,-2.45507556E+00,-15.15760064E+00
-23.24150E-03,-2.45507556E+00,-15.33046496E+00
-23.21800E-03,-2.45507556E+00,-15.15760064E+00
-23.19450E-03,-2.57969867E+00,-15.33046496E+00
-23.17100E-03,-2.57969867E+00,-15.33046496E+00
-23.14750E-03,-2.57969867E+00,-15.24403280E+00
-23.12400E-03,-2.57969867E+00,-15.33046496E+00
-23.10050E-03,-2.57969867E+00,-15.33046496E+00
-23.07700E-03,-2.57969867E+00,-15.33046496E+00
-23.05350E-03,-2.57969867E+00,-15.33046496E+00
-23.03000E-03,-2.57969867E+00,-15.15760064E+00
-23.00650E-03,-2.70432179E+00,-15.33046496E+00
-22.98300E-03,-2.70432179E+00,-15.33046496E+00
-22.95950E-03,-2.70432179E+00,-15.24403280E+00
-22.93600E-03,-2.82894490E+00,-15.33046496E+00
-22.91250E-03,-2.64201023E+00,-15.24403280E+00
-22.88900E-03,-2.70432179E+00,-15.33046496E+00
-22.86550E-03,-2.70432179E+00,-15.33046496E+00
-22.84200E-03,-2.70432179E+00,-15.33046496E+00
-22.81850E-03,-2.70432179E+00,-15.33046496E+00
-22.79500E-03,-2.70432179E+00,-15.15760064E+00
-22.77150E-03,-2.70432179E+00,-15.33046496E+00
-22.74800E-03,-2.70432179E+00,-15.33046496E+00
-22.72450E-03,-2.82894490E+00,-15.33046496E+00
-22.70100E-03,-2.70432179E+00,-15.33046496E+00
-22.67750E-03,-2.76663334E+00,-15.24403280E+00
-22.65400E-03,-2.82894490E+00,-15.33046496E+00
-22.63050E-03,-2.82894490E+00,-15.33046496E+00
-22.60700E-03,-2.82894490E+00,-15.33046496E+00
-22.58350E-03,-2.82894490E+00,-15.33046496E+00
-22.56000E-03,-2.82894490E+00,-15.33046496E+00
-22.53650E-03,-2.82894490E+00,-15.33046496E+00
-22.51300E-03,-2.82894490E+00,-15.33046496E+00
-22.48950E-03,-2.70432179E+00,-15.33046496E+00
-22.46600E-03,-2.82894490E+00,-15.33046496E+00
-22.44250E-03,-2.82894490E+00,-15.33046496E+00
-22.41900E-03,-2.70432179E+00,-15.33046496E+00
-22.39550E-03,-2.76663334E+00,-15.24403280E+00
-22.37200E-03,-2.70432179E+00,-15.33046496E+00
-22.34850E-03,-2.76663334E+00,-15.33046496E+00
-22.32500E-03,-2.82894490E+00,-15.33046496E+00
-22.30150E-03,-2.70432179E+00,-15.33046496E+00
-22.27800E-03,-2.57969867E+00,-15.33046496E+00
-22.25450E-03,-2.70432179E+00,-15.33046496E+00
-22.23100E-03,-2.70432179E+00,-15.33046496E+00
-22.20750E-03,-2.70432179E+00,-15.33046496E+00
-22.18400E-03,-2.70432179E+00,-15.15760064E+00
-22.16050E-03,-2.70432179E+00,-15.33046496E+00
-22.13700E-03,-2.57969867E+00,-15.33046496E+00
-22.11350E-03,-2.70432179E+00,-15.33046496E+00
-22.09000E-03,-2.70432179E+00,-15.33046496E+00
-22.06650E-03,-2.57969867E+00,-15.33046496E+00
-22.04300E-03,-2.57969867E+00,-15.33046496E+00
-22.01950E-03,-2.57969867E+00,-15.33046496E+00
-21.99600E-03,-2.57969867E+00,-15.33046496E+00
-21.97250E-03,-2.57969867E+00,-15.33046496E+00
-21.94900E-03,-2.57969867E+00,-15.33046496E+00
-21.92550E-03,-2.57969867E+00,-15.33046496E+00
-21.90200E-03,-2.45507556E+00,-15.33046496E+00
-21.87850E-03,-2.51738712E+00,-15.33046496E+00
-21.85500E-03,-2.57969867E+00,-15.33046496E+00
-21.83150E-03,-2.45507556E+00,-15.33046496E+00
-21.80800E-03,-2.45507556E+00,-15.33046496E+00
-21.78450E-03,-2.45507556E+00,-15.24403280E+00
-21.76100E-03,-2.33045245E+00,-15.33046496E+00
-21.73750E-03,-2.39276401E+00,-15.33046496E+00
-21.71400E-03,-2.33045245E+00,-15.33046496E+00
-21.69050E-03,-2.33045245E+00,-15.33046496E+00
-21.66700E-03,-2.33045245E+00,-15.33046496E+00
-21.64350E-03,-2.39276401E+00,-15.24403280E+00
-21.62000E-03,-2.33045245E+00,-15.33046496E+00
-21.59650E-03,-2.33045245E+00,-15.24403280E+00
-21.57300E-03,-2.33045245E+00,-15.33046496E+00
-21.54950E-03,-2.20582934E+00,-15.33046496E+00
-21.52600E-03,-2.20582934E+00,-15.33046496E+00
-21.50250E-03,-2.14351778E+00,-15.24403280E+00
-21.47900E-03,-2.20582934E+00,-15.33046496E+00
-21.45550E-03,-2.08120622E+00,-15.15760064E+00
-21.43200E-03,-2.08120622E+00,-15.33046496E+00
-21.40850E-03,-2.08120622E+00,-15.33046496E+00
-21.38500E-03,-1.95658311E+00,-15.33046496E+00
-21.36150E-03,-1.95658311E+00,-15.33046496E+00
-21.33800E-03,-1.95658311E+00,-15.33046496E+00
-21.31450E-03,-1.89427156E+00,-15.24403280E+00
-21.29100E-03,-1.95658311E+00,-15.15760064E+00
-21.26750E-03,-1.83196000E+00,-15.33046496E+00
-21.24400E-03,-1.83196000E+00,-15.33046496E+00
-21.22050E-03,-1.83196000E+00,-15.15760064E+00
-21.19700E-03,-1.83196000E+00,-15.15760064E+00
-21.17350E-03,-1.83196000E+00,-15.33046496E+00
-21.15000E-03,-1.70733689E+00,-15.33046496E+00
-21.12650E-03,-1.70733689E+00,-15.33046496E+00
-21.10300E-03,-1.70733689E+00,-15.33046496E+00
-21.07950E-03,-1.64502533E+00,-15.33046496E+00
-21.05600E-03,-1.70733689E+00,-15.33046496E+00
-21.03250E-03,-1.58271378E+00,-15.24403280E+00
-21.00900E-03,-1.45809066E+00,-15.33046496E+00
-20.98550E-03,-1.58271378E+00,-15.33046496E+00
-20.96200E-03,-1.45809066E+00,-15.33046496E+00
-20.93850E-03,-1.45809066E+00,-15.33046496E+00
-20.91500E-03,-1.45809066E+00,-15.15760064E+00
-20.89150E-03,-1.33346755E+00,-15.24403280E+00
-20.86800E-03,-1.33346755E+00,-15.15760064E+00
-20.84450E-03,-1.27115599E+00,-15.33046496E+00
-20.82100E-03,-1.33346755E+00,-15.33046496E+00
-20.79750E-03,-1.20884444E+00,-15.24403280E+00
-20.77400E-03,-1.20884444E+00,-15.15760064E+00
-20.75050E-03,-1.20884444E+00,-15.33046496E+00
-20.72700E-03,-1.08422133E+00,-15.33046496E+00
-20.70350E-03,-1.08422133E+00,-15.24403280E+00
-20.68000E-03,-1.08422133E+00,-15.33046496E+00
-20.65650E-03,-959.59821E-03,-15.33046496E+00
-20.63300E-03,-959.59821E-03,-15.33046496E+00
-20.60950E-03,-959.59821E-03,-15.33046496E+00
-20.58600E-03,-834.97510E-03,-15.33046496E+00
-20.56250E-03,-834.97510E-03,-15.33046496E+00
-20.53900E-03,-710.35199E-03,-15.33046496E+00
-20.51550E-03,-772.66354E-03,-15.33046496E+00
-20.49200E-03,-710.35199E-03,-15.33046496E+00
-20.46850E-03,-772.66354E-03,-15.15760064E+00
-20.44500E-03,-585.72888E-03,-15.33046496E+00
-20.42150E-03,-710.35199E-03,-15.24403280E+00
-20.39800E-03,-710.35199E-03,-15.33046496E+00
-20.37450E-03,-585.72888E-03,-15.33046496E+00
-20.35100E-03,-461.10576E-03,-15.33046496E+00
-20.32750E-03,-461.10576E-03,-15.15760064E+00
-20.30400E-03,-461.10576E-03,-15.15760064E+00
-20.28050E-03,-398.79421E-03,-15.33046496E+00
-20.25700E-03,-336.48265E-03,-15.33046496E+00
-20.23350E-03,-336.48265E-03,-15.33046496E+00
-20.21000E-03,-336.48265E-03,-15.33046496E+00
-20.18650E-03,-336.48265E-03,-15.33046496E+00
-20.16300E-03,-211.85954E-03,-15.33046496E+00
-20.13950E-03,-211.85954E-03,-15.24403280E+00
-20.11600E-03,-87.23643E-03,-15.15760064E+00
-20.09250E-03,-87.23643E-03,-15.33046496E+00
-20.06900E-03,-87.23643E-03,-15.15760064E+00
-20.04550E-03,+37.38669E-03,-15.33046496E+00
-20.02200E-03,+37.38669E-03,-15.33046496E+00
-19.99850E-03,+37.38669E-03,-15.24403280E+00
-19.97500E-03,+162.00980E-03,-15.33046496E+00
-19.95150E-03,+162.00980E-03,-15.33046496E+00
-19.92800E-03,+162.00980E-03,-15.33046496E+00
-19.90450E-03,+162.00980E-03,-15.33046496E+00
-19.88100E-03,+286.63291E-03,-15.15760064E+00
-19.85750E-03,+286.63291E-03,-15.33046496E+00
-19.83400E-03,+286.63291E-03,-15.33046496E+00
-19.81050E-03,+411.25602E-03,-15.33046496E+00
-19.78700E-03,+411.25602E-03,-15.33046496E+00
-19.76350E-03,+535.87914E-03,-15.33046496E+00
-19.74000E-03,+411.25602E-03,-15.33046496E+00
-19.71650E-03,+535.87914E-03,-15.33046496E+00
-19.69300E-03,+535.87914E-03,-15.15760064E+00
-19.66950E-03,+535.87914E-03,-15.33046496E+00
-19.64600E-03,+660.50225E-03,-15.15760064E+00
-19.62250E-03,+660.50225E-03,-15.15760064E+00
-19.59900E-03,+660.50225E-03,-15.33046496E+00
-19.57550E-03,+785.12536E-03,-15.33046496E+00
-19.55200E-03,+785.12536E-03,-15.33046496E+00
-19.52850E-03,+847.43692E-03,-15.24403280E+00
-19.50500E-03,+909.74847E-03,-15.33046496E+00
-19.48150E-03,+909.74847E-03,-15.24403280E+00
-19.45800E-03,+909.74847E-03,-15.33046496E+00
-19.43450E-03,+972.06003E-03,-15.33046496E+00
-19.41100E-03,+909.74847E-03,-15.33046496E+00
-19.38750E-03,+1.03437158E+00,-15.33046496E+00
-19.36400E-03,+1.15899470E+00,-15.15760064E+00
-19.34050E-03,+1.15899470E+00,-15.33046496E+00
-19.31700E-03,+1.03437158E+00,-15.33046496E+00
-19.29350E-03,+1.15899470E+00,-15.24403280E+00
-19.27000E-03,+1.28361781E+00,-15.33046496E+00
-19.24650E-03,+1.28361781E+00,-15.33046496E+00
-19.22300E-03,+1.28361781E+00,-15.33046496E+00
-19.19950E-03,+1.40824092E+00,-15.33046496E+00
-19.17600E-03,+1.28361781E+00,-15.33046496E+00
-19.15250E-03,+1.40824092E+00,-15.33046496E+00
-19.12900E-03,+1.40824092E+00,-15.33046496E+00
-19.10550E-03,+1.47055248E+00,-15.33046496E+00
-19.08200E-03,+1.40824092E+00,-15.33046496E+00
-19.05850E-03,+1.53286403E+00,-15.24403280E+00
-19.03500E-03,+1.53286403E+00,-15.33046496E+00
-19.01150E-03,+1.53286403E+00,-15.33046496E+00
-18.98800E-03,+1.53286403E+00,-15.33046496E+00
-18.96450E-03,+1.65748715E+00,-15.33046496E+00
-18.94100E-03,+1.65748715E+00,-15.15760064E+00
-18.91750E-03,+1.71979870E+00,-15.33046496E+00
-18.89400E-03,+1.65748715E+00,-15.33046496E+00
-18.87050E-03,+1.78211026E+00,-15.33046496E+00
-18.84700E-03,+1.78211026E+00,-15.15760064E+00
-18.82350E-03,+1.78211026E+00,-15.33046496E+00
-18.80000E-03,+1.78211026E+00,-15.15760064E+00
-18.77650E-03,+1.84442182E+00,-15.24403280E+00
-18.75300E-03,+1.90673337E+00,-15.33046496E+00
-18.72950E-03,+1.90673337E+00,-15.15760064E+00
-18.70600E-03,+1.90673337E+00,-15.15760064E+00
-18.68250E-03,+1.96904493E+00,-15.15760064E+00
-18.65900E-03,+2.03135648E+00,-15.15760064E+00
-18.63550E-03,+2.03135648E+00,-15.33046496E+00
-18.61200E-03,+2.03135648E+00,-15.33046496E+00
-18.58850E-03,+2.03135648E+00,-15.24403280E+00
-18.56500E-03,+2.03135648E+00,-15.33046496E+00
-18.54150E-03,+2.09366804E+00,-15.15760064E+00
-18.51800E-03,+2.15597960E+00,-15.15760064E+00
-18.49450E-03,+2.15597960E+00,-15.24403280E+00
-18.47100E-03,+2.15597960E+00,-15.33046496E+00
-18.44750E-03,+2.21829115E+00,-15.33046496E+00
-18.42400E-03,+2.15597960E+00,-15.33046496E+00
-18.40050E-03,+2.28060271E+00,-15.33046496E+00
-18.37700E-03,+2.15597960E+00,-15.15760064E+00
-18.35350E-03,+2.28060271E+00,-15.33046496E+00
-18.33000E-03,+2.28060271E+00,-15.33046496E+00
-18.30650E-03,+2.40522582E+00,-15.24403280E+00
-18.28300E-03,+2.40522582E+00,-15.15760064E+00
-18.25950E-03,+2.28060271E+00,-15.33046496E+00
-18.23600E-03,+2.40522582E+00,-15.15760064E+00
-18.21250E-03,+2.40522582E+00,-15.33046496E+00
-18.18900E-03,+2.40522582E+00,-15.15760064E+00
-18.16550E-03,+2.40522582E+00,-15.33046496E+00
-18.14200E-03,+2.40522582E+00,-15.33046496E+00
-18.11850E-03,+2.40522582E+00,-15.24403280E+00
-18.09500E-03,+2.52984893E+00,-15.33046496E+00
-18.07150E-03,+2.40522582E+00,-15.33046496E+00
-18.04800E-03,+2.40522582E+00,-15.33046496E+00
-18.02450E-03,+2.52984893E+00,-15.33046496E+00
-18.00100E-03,+2.52984893E+00,-15.15760064E+00
-17.97750E-03,+2.52984893E+00,-15.33046496E+00
-17.95400E-03,+2.52984893E+00,-15.33046496E+00
-17.93050E-03,+2.52984893E+00,-15.33046496E+00
-17.90700E-03,+2.65447205E+00,-15.15760064E+00
-17.88350E-03,+2.52984893E+00,-15.33046496E+00
-17.86000E-03,+2.52984893E+00,-15.33046496E+00
-17.83650E-03,+2.65447205E+00,-15.33046496E+00
-17.81300E-03,+2.52984893E+00,-15.33046496E+00
-17.78950E-03,+2.65447205E+00,-15.33046496E+00
-17.76600E-03,+2.65447205E+00,-15.33046496E+00
-17.74250E-03,+2.59216049E+00,-15.24403280E+00
-17.71900E-03,+2.65447205E+00,-15.33046496E+00
-17.69550E-03,+2.65447205E+00,-15.33046496E+00
-17.67200E-03,+2.52984893E+00,-15.33046496E+00
-17.64850E-03,+2.65447205E+00,-15.33046496E+00
-17.62500E-03,+2.52984893E+00,-15.33046496E+00
-17.60150E-03,+2.65447205E+00,-15.33046496E+00
-17.57800E-03,+2.65447205E+00,-15.15760064E+00
-17.55450E-03,+2.65447205E+00,-15.24403280E+00
-17.53100E-03,+2.65447205E+00,-15.33046496E+00
-17.50750E-03,+2.65447205E+00,-15.15760064E+00
-17.48400E-03,+2.52984893E+00,-15.33046496E+00
-17.46050E-03,+2.59216049E+00,-15.33046496E+00
-17.43700E-03,+2.65447205E+00,-15.33046496E+00
-17.41350E-03,+2.65447205E+00,-15.33046496E+00
-17.39000E-03,+2.65447205E+00,-15.33046496E+00
-17.36650E-03,+2.59216049E+00,-15.33046496E+00
-17.34300E-03,+2.52984893E+00,-15.33046496E+00
-17.31950E-03,+2.52984893E+00,-15.33046496E+00
-17.29600E-03,+2.65447205E+00,-15.33046496E+00
-17.27250E-03,+2.59216049E+00,-15.24403280E+00
-17.24900E-03,+2.52984893E+00,-15.15760064E+00
-17.22550E-03,+2.52984893E+00,-15.33046496E+00
-17.20200E-03,+2.52984893E+00,-15.15760064E+00
-17.17850E-03,+2.46753738E+00,-15.33046496E+00
-17.15500E-03,+2.52984893E+00,-15.15760064E+00
-17.13150E-03,+2.52984893E+00,-15.24403280E+00
-17.10800E-03,+2.52984893E+00,-15.33046496E+00
-17.08450E-03,+2.46753738E+00,-15.24403280E+00
-17.06100E-03,+2.40522582E+00,-15.33046496E+00
-17.03750E-03,+2.46753738E+00,-15.24403280E+00
-17.01400E-03,+2.40522582E+00,-15.15760064E+00
-16.99050E-03,+2.40522582E+00,-15.33046496E+00
-16.96700E-03,+2.40522582E+00,-15.33046496E+00
-16.94350E-03,+2.40522582E+00,-15.24403280E+00
-16.92000E-03,+2.40522582E+00,-15.33046496E+00
-16.89650E-03,+2.40522582E+00,-15.33046496E+00
-16.87300E-03,+2.40522582E+00,-15.15760064E+00
-16.84950E-03,+2.34291426E+00,-15.33046496E+00
-16.82600E-03,+2.28060271E+00,-15.33046496E+00
-16.80250E-03,+2.28060271E+00,-15.33046496E+00
-16.77900E-03,+2.28060271E+00,-15.15760064E+00
-16.75550E-03,+2.21829115E+00,-15.33046496E+00
-16.73200E-03,+2.15597960E+00,-15.33046496E+00
-16.70850E-03,+2.15597960E+00,-15.33046496E+00
-16.68500E-03,+2.15597960E+00,-15.15760064E+00
-16.66150E-03,+2.21829115E+00,-15.24403280E+00
-16.63800E-03,+2.15597960E+00,-15.33046496E+00
-16.61450E-03,+2.15597960E+00,-15.33046496E+00
-16.59100E-03,+2.03135648E+00,-15.33046496E+00
-16.56750E-03,+2.03135648E+00,-15.33046496E+00
-16.54400E-03,+1.90673337E+00,-15.15760064E+00
-16.52050E-03,+1.90673337E+00,-15.33046496E+00
-16.49700E-03,+1.90673337E+00,-15.33046496E+00
-16.47350E-03,+1.90673337E+00,-15.33046496E+00
-16.45000E-03,+1.90673337E+00,-15.33046496E+00
-16.42650E-03,+1.84442182E+00,-15.24403280E+00
-16.40300E-03,+1.78211026E+00,-15.15760064E+00
-16.37950E-03,+1.78211026E+00,-15.33046496E+00
-16.35600E-03,+1.78211026E+00,-15.33046496E+00
-16.33250E-03,+1.78211026E+00,-15.33046496E+00
-16.30900E-03,+1.65748715E+00,-15.33046496E+00
-16.28550E-03,+1.65748715E+00,-15.33046496E+00
-16.26200E-03,+1.78211026E+00,-15.33046496E+00
-16.23850E-03,+1.65748715E+00,-15.33046496E+00
-16.21500E-03,+1.53286403E+00,-15.33046496E+00
-16.19150E-03,+1.53286403E+00,-15.33046496E+00
-16.16800E-03,+1.53286403E+00,-15.15760064E+00
-16.14450E-03,+1.53286403E+00,-15.24403280E+00
-16.12100E-03,+1.53286403E+00,-15.33046496E+00
-16.09750E-03,+1.53286403E+00,-15.33046496E+00
-16.07400E-03,+1.53286403E+00,-15.33046496E+00
-16.05050E-03,+1.40824092E+00,-15.33046496E+00
-16.02700E-03,+1.28361781E+00,-15.33046496E+00
-16.00350E-03,+1.34592937E+00,-15.33046496E+00
-15.98000E-03,+1.28361781E+00,-15.33046496E+00
-15.95650E-03,+1.28361781E+00,-15.33046496E+00
-15.93300E-03,+1.15899470E+00,-15.15760064E+00
-15.90950E-03,+1.15899470E+00,-15.33046496E+00
-15.88600E-03,+1.15899470E+00,-15.15760064E+00
-15.86250E-03,+1.03437158E+00,-15.33046496E+00
-15.83900E-03,+1.15899470E+00,-15.33046496E+00
-15.81550E-03,+1.09668314E+00,-15.24403280E+00
-15.79200E-03,+1.03437158E+00,-15.33046496E+00
-15.76850E-03,+909.74847E-03,-15.33046496E+00
-15.74500E-03,+909.74847E-03,-15.15760064E+00
-15.72150E-03,+847.43692E-03,-15.33046496E+00
-15.69800E-03,+785.12536E-03,-15.33046496E+00
-15.67450E-03,+847.43692E-03,-15.24403280E+00
-15.65100E-03,+785.12536E-03,-15.33046496E+00
-15.62750E-03,+785.12536E-03,-15.33046496E+00
-15.60400E-03,+660.50225E-03,-15.15760064E+00
-15.58050E-03,+660.50225E-03,-15.24403280E+00
-15.55700E-03,+660.50225E-03,-15.33046496E+00
-15.53350E-03,+598.19069E-03,-15.33046496E+00
-15.51000E-03,+535.87914E-03,-15.33046496E+00
-15.48650E-03,+535.87914E-03,-15.24403280E+00
-15.46300E-03,+411.25602E-03,-15.33046496E+00
-15.43950E-03,+473.56758E-03,-15.24403280E+00
-15.41600E-03,+411.25602E-03,-15.33046496E+00
-15.39250E-03,+411.25602E-03,-15.33046496E+00
-15.36900E-03,+286.63291E-03,-15.15760064E+00
-15.34550E-03,+348.94447E-03,-15.33046496E+00
-15.32200E-03,+162.00980E-03,-15.33046496E+00
-15.29850E-03,+162.00980E-03,-15.33046496E+00
-15.27500E-03,+162.00980E-03,-15.33046496E+00
-15.25150E-03,+162.00980E-03,-15.33046496E+00
-15.22800E-03,+37.38669E-03,-15.33046496E+00
-15.20450E-03,+37.38669E-03,-15.33046496E+00
-15.18100E-03,-87.23643E-03,-15.33046496E+00
-15.15750E-03,-24.92487E-03,-15.33046496E+00
-15.13400E-03,-87.23643E-03,-15.33046496E+00
-15.11050E-03,-87.23643E-03,-15.24403280E+00
-15.08700E-03,-211.85954E-03,-15.50332928E+00
-15.06350E-03,-211.85954E-03,-15.33046496E+00
-15.04000E-03,-211.85954E-03,-15.33046496E+00
-15.01650E-03,-274.17110E-03,-15.33046496E+00
-14.99300E-03,-336.48265E-03,-15.15760064E+00
-14.96950E-03,-336.48265E-03,-15.24403280E+00
-14.94600E-03,-336.48265E-03,-15.33046496E+00
-14.92250E-03,-461.10576E-03,-15.24403280E+00
-14.89900E-03,-461.10576E-03,-15.33046496E+00
-14.87550E-03,-461.10576E-03,-15.24403280E+00
-14.85200E-03,-461.10576E-03,-15.33046496E+00
-14.82850E-03,-585.72888E-03,-15.33046496E+00
-14.80500E-03,-585.72888E-03,-15.15760064E+00
-14.78150E-03,-648.04043E-03,-15.33046496E+00
-14.75800E-03,-585.72888E-03,-15.33046496E+00
-14.73450E-03,-710.35199E-03,-15.33046496E+00
-14.71100E-03,-834.97510E-03,-15.33046496E+00
-14.68750E-03,-834.97510E-03,-15.33046496E+00
-14.66400E-03,-834.97510E-03,-15.15760064E+00
-14.64050E-03,-834.97510E-03,-15.33046496E+00
-14.61700E-03,-959.59821E-03,-15.33046496E+00
-14.59350E-03,-959.59821E-03,-15.33046496E+00
-14.57000E-03,-959.59821E-03,-15.15760064E+00
-14.54650E-03,-1.08422133E+00,-15.33046496E+00
-14.52300E-03,-1.08422133E+00,-15.33046496E+00
-14.49950E-03,-1.14653288E+00,-15.33046496E+00
-14.47600E-03,-1.20884444E+00,-15.15760064E+00
-14.45250E-03,-1.20884444E+00,-15.24403280E+00
-14.42900E-03,-1.20884444E+00,-15.33046496E+00
-14.40550E-03,-1.33346755E+00,-15.33046496E+00
-14.38200E-03,-1.33346755E+00,-15.33046496E+00
-14.35850E-03,-1.33346755E+00,-15.33046496E+00
-14.33500E-03,-1.33346755E+00,-15.33046496E+00
-14.31150E-03,-1.45809066E+00,-15.24403280E+00
-14.28800E-03,-1.45809066E+00,-15.33046496E+00
-14.26450E-03,-1.45809066E+00,-15.33046496E+00
-14.24100E-03,-1.45809066E+00,-15.33046496E+00
